"year","trial_name","trial_type","plot_width","plot_length","plant_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_shape1_6","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0095_22",1,22,22,1,"test"," (Operator: lizbethpino, Time: )","VF22-0095","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,11.125,3.56,3,21,4,1,225,4,1,0,1,20.38292683,1,4,25,11.125,2.2676006098375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0097_203",1,203,3,9,"test"," (Operator: lizbethpino, Time: )","VF22-0097","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,290,48.296875,15.455,3,37,4,1,290,4,2,1,1,22.26209607,1,4,25,48.296875,10.7518967113078
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0098_157",1,157,7,7,"test"," (Operator: lizbethpino, Time: )","VF22-0098","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,300,51.984375,16.635,3,55,4,1,300,4,5,0,1,23,5,4,25,51.984375,11.95640625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0099_48",1,48,3,2,"test"," (Operator: lizbethpino, Time: )","VF22-0099","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,28.78125,9.21,2,42,4,1,275,4,5,0,1,18.5,5,4,25,28.78125,5.32453125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0101_241",1,241,10,10,"test"," (Operator: lizbethpino, Time: )","VF22-0101","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,25.9375,8.3,3,40,4,1,225,4,3,1,1,24.5,2,4,25,25.9375,6.3546875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0103_147",1,147,4,6,"test"," (Operator: lizbethpino, Time: )","VF22-0103","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,34.765625,11.125,3,47,4,1,250,4,1,1,1,19,1,4,25,34.765625,6.60546875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0105_34",1,34,17,2,"test"," (Operator: lizbethpino, Time: )","VF22-0105","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,185,38.75,12.4,2,50,4,3,310,4,3,0,1,23.5,5,4,25,38.75,9.10625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0108_64",1,64,14,3,"test"," (Operator: lizbethpino, Time: )","VF22-0108","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,27.40625,8.77,3,39,4,1,250,4,2,0,1,23.7,2,4,25,27.40625,6.49528125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0112_289",1,289,12,12,"test"," (Operator: lizbethpino, Time: )","VF22-0112","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,0,1,290,58.125,18.6,3,54,4,NA,290,4,2,0,1,24,3,4,25,58.125,13.95
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0113_108",1,108,8,5,"test"," (Operator: lizbethpino, Time: )","VF22-0113","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,85,46.796875,14.975,3,41,4,3,160,4,3,0,1,20.70787538,3,4,25,46.796875,9.69063855673438
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0120_230",1,230,21,10,"test"," (Operator: lizbethpino, Time: )","VF22-0120","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,220,39.6875,12.7,3,35,4,2,295,4,1,0,1,17.85424893,3,4,25,39.6875,7.08590504409375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0121_197",1,197,4,8,"test"," (Operator: lizbethpino, Time: )","VF22-0121","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,300,51.703125,16.545,3,53,4,1,300,4,1,0,1,23.25062893,3,4,25,51.703125,12.0213017389641
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0122_144",1,144,7,6,"test"," (Operator: lizbethpino, Time: )","VF22-0122","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,200,34.53125,11.05,3,46,4,1,225,4,2,0,1,25,3,4,25,34.53125,8.6328125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0123_122",1,122,22,5,"test"," (Operator: lizbethpino, Time: )","VF22-0123","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,205,14.421875,4.615,3,22,4,1,205,4,4,1,1,17.60871886,1,4,25,14.421875,2.53950742309062
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0127_79",1,79,22,4,"test"," (Operator: lizbethpino, Time: )","VF22-0127","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,250,34.734375,11.115,3,45,4,1,260,4,2,0,1,22,2,4,25,34.734375,7.6415625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0130_44",1,44,7,2,"test"," (Operator: lizbethpino, Time: )","VF22-0130","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,170,32.65625,10.45,2,42,4,1,170,4,1,0,1,22.5,3,4,25,32.65625,7.34765625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0136_238",1,238,13,10,"test"," (Operator: lizbethpino, Time: )","VF22-0136","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,175,35.9375,11.5,3,36,4,1,230,4,4,2,1,18,5,4,25,35.9375,6.46875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0139_128",1,128,23,6,"test"," (Operator: lizbethpino, Time: )","VF22-0139","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,305,18.125,5.8,2,23,4,1,305,4,4,0,1,17,5,4,25,18.125,3.08125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0140_171",1,171,21,7,"test"," (Operator: lizbethpino, Time: )","VF22-0140","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,280,48.265625,15.445,4,45,4,1,280,4,1,0,1,21,2,4,25,48.265625,10.13578125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0142_132",1,132,19,6,"test"," (Operator: lizbethpino, Time: )","VF22-0142","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,180,27.15625,8.69,3,36,4,1,225,4,2,1,1,24.7,2,4,25,27.15625,6.70759375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0144_240",1,240,11,10,"test"," (Operator: lizbethpino, Time: )","VF22-0144","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,155,35,11.2,3,48,4,2,230,4,1,0,1,21,3,4,25,35,7.35
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0146_264",1,264,14,11,"test"," (Operator: lizbethpino, Time: )","VF22-0146","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,165,31.5625,10.1,2,27,4,2,264,3,3,1,1,23.3,2,4,25,31.5625,7.3540625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0147_191",1,191,10,8,"test"," (Operator: lizbethpino, Time: )","VF22-0147","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,260,31.5625,10.1,2,38,4,1,260,4,3,0,1,24.5,3,4,25,31.5625,7.7328125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0149_12",1,12,12,1,"test"," (Operator: lizbethpino, Time: )","VF22-0149","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,150,29.515625,9.445,2,31,4,1,275,3,1,0,0.75,19,3,4,18.75,29.515625,5.60796875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0152_21",1,21,21,1,"test"," (Operator: lizbethpino, Time: )","VF22-0152","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,275,25.28125,8.09,3,28,4,2,310,4,5,0,1,20.5,3,4,25,25.28125,5.18265625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0153_20",1,20,20,1,"test"," (Operator: lizbethpino, Time: )","VF22-0153","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,260,23.25,7.44,3,30,4,1,260,4,4,0,1,24.5,3,4,25,23.25,5.69625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0156_124",1,124,24,5,"test"," (Operator: lizbethpino, Time: )","VF22-0156","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,245,21.875,7,1,28,4,1,245,2,1,0,0.75,17.5,2,4,18.75,21.875,3.828125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0157_52",1,52,2,3,"test"," (Operator: lizbethpino, Time: )","VF22-0157","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,230,15.625,5,1,14,4,1,230,1,1,0,1,21.747477,2,4,25,15.625,3.39804328125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0158_41",1,41,10,2,"test"," (Operator: lizbethpino, Time: )","VF22-0158","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,2.890625,0.925,3,12,4,1,175,2,4,3,1,6.606986301,5,4,25,2.890625,0.190983197763281
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0161_70",1,70,20,3,"test"," (Operator: lizbethpino, Time: )","VF22-0161","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,250,31.5,10.08,3,30,4,1,275,3,1,0,1,28,3,4,25,31.5,8.82
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0162_229",1,229,22,10,"test"," (Operator: lizbethpino, Time: )","VF22-0162","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,180,47.5,15.2,3,35,4,1,290,4,1,2,1,18.74114967,3,4,25,47.5,8.90204609325
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0163_146",1,146,5,6,"test"," (Operator: lizbethpino, Time: )","VF22-0163","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,145,11.78125,3.77,1,18,4,1,225,2,3,0,1,18.14341865,1,4,25,11.78125,2.13752150970313
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0165_69",1,69,19,3,"test"," (Operator: lizbethpino, Time: )","VF22-0165","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,180,21.109375,6.755,2,20,4,2,290,4,1,2,1,23.73597458,3,4,25,21.109375,5.01051588399687
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0167_243",1,243,8,10,"test"," (Operator: lizbethpino, Time: )","VF22-0167","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,180,35.3125,11.3,2,44,4,1,240,4,2,0,1,23,3,4,25,35.3125,8.121875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0172_135",1,135,16,6,"test"," (Operator: lizbethpino, Time: )","VF22-0172","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,23.796875,7.615,3,31,4,1,NA,4,1,1,1,6.105016112,3,4,25,23.796875,1.4528030529025
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0178_9",1,9,9,1,"test"," (Operator: lizbethpino, Time: )","VF22-0178","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,24.53125,7.85,3,24,4,1,225,4,4,2,1,20.5,3,4,25,24.53125,5.02890625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0187_38",1,38,13,2,"test"," (Operator: lizbethpino, Time: )","VF22-0187","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,18.40625,5.89,3,45,4,1,250,4,4,0,1,25.78444015,5,4,25,18.40625,4.74594851510937
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0196_150",1,150,1,6,"test"," (Operator: lizbethpino, Time: )","VF22-0196","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,260,41.796875,13.375,2,26,4,3,260,2,3,0,1,20.3,3,4,25,41.796875,8.484765625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0197_29",1,29,22,2,"test"," (Operator: lizbethpino, Time: )","VF22-0197","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,23.328125,7.465,3,32,4,1,250,4,2,0,1,23.28820433,2,4,25,23.328125,5.43270141635781
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0205_55",1,55,5,3,"test"," (Operator: lizbethpino, Time: )","VF22-0205","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,130,26.15625,8.37,3,40,4,1,130,4,4,0,1,22.5,2,4,25,26.15625,5.88515625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0213_90",1,90,11,4,"test"," (Operator: lizbethpino, Time: )","VF22-0213","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,160,28.3125,9.06,2,44,4,2,160,4,2,0,1,27,2,4,25,28.3125,7.644375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VF22-0215_212",1,212,12,9,"test"," (Operator: lizbethpino, Time: )","VF22-0215","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,22.390625,7.165,2,29,4,1,220,3,3,0,1,25.78653543,2,4,25,22.390625,5.77376644862344
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0001_143",1,143,8,6,"test"," (Operator: lizbethpino, Time: )","VH22-0001","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,130,16.9375,5.42,2,23,4,2,175,4,2,0,1,20.75158845,3,4,25,16.9375,3.51480029371875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0003_136",1,136,15,6,"test"," (Operator: lizbethpino, Time: )","VH22-0003","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,33.90625,10.85,3,44,4,1,220,4,2,0,1,24.5,2,4,25,33.90625,8.30703125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0004_261",1,261,11,11,"test"," (Operator: lizbethpino, Time: )","VH22-0004","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,265,33.046875,10.575,2,46,4,1,265,3,1,0,1,23.35083117,3,4,25,33.046875,7.71671998821094
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0005_183",1,183,18,8,"test"," (Operator: lizbethpino, Time: )","VH22-0005","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,135,24.640625,7.885,3,45,4,1,200,4,3,0,1,24,3,4,25,24.640625,5.91375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0006_199",1,199,2,8,"test"," (Operator: lizbethpino, Time: )","VH22-0006","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,310,65.28125,20.89,2,41,4,1,310,3,3,0,1,21,3,4,25,65.28125,13.7090625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0009_112",1,112,12,5,"test"," (Operator: lizbethpino, Time: )","VH22-0009","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,180,27.9375,8.94,3,40,4,1,180,4,2,1,1,12.54350785,3,4,25,27.9375,3.50434250559375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0010_139",1,139,12,6,"test"," (Operator: lizbethpino, Time: )","VH22-0010","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,255,26.921875,8.615,3,36,4,1,255,3,1,0,1,23.97599513,3,4,25,26.921875,6.45478743890469
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0011_11",1,11,11,1,"test"," (Operator: lizbethpino, Time: )","VH22-0011","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,155,1.859375,0.595,3,1,4,1,155,4,4,0,1,21.80125,3,4,25,1.859375,0.4053669921875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0015_274",1,274,24,11,"test"," (Operator: lizbethpino, Time: )","VH22-0015","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,185,47.609375,15.235,3,44,4,3,310,4,1,1,1,17.08904968,3,4,25,47.609375,8.1359897460875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0019_174",1,174,24,7,"test"," (Operator: lizbethpino, Time: )","VH22-0019","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,145,52.34375,16.75,2,45,4,2,225,4,3,0,1,24.5,2,4,25,52.34375,12.82421875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0022_292",1,292,9,12,"test"," (Operator: lizbethpino, Time: )","VH22-0022","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,265,11.5625,3.7,3,24,4,1,265,4,2,3,1,22.06390244,2,4,25,11.5625,2.551138719625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0023_50",1,50,1,2,"test"," (Operator: lizbethpino, Time: )","VH22-0023","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,22.34375,7.15,1,20,4,1,175,4,5,0,1,18.5,5,4,25,22.34375,4.13359375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0031_19",1,19,19,1,"test"," (Operator: lizbethpino, Time: )","VH22-0031","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,175,13.546875,4.335,2,25,4,1,230,4,1,0,1,27.69358491,1,4,25,13.546875,3.75161533077656
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0041_255",1,255,5,11,"test"," (Operator: lizbethpino, Time: )","VH22-0041","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,120,17.15625,5.49,3,32,4,1,120,4,2,2,1,14.83023669,3,4,25,17.15625,2.54431248212813
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0042_266",1,266,16,11,"test"," (Operator: lizbethpino, Time: )","VH22-0042","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,25.109375,8.035,2,41,4,1,200,3,4,0,1,21,1,4,25,25.109375,5.27296875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0044_277",1,277,24,12,"test"," (Operator: lizbethpino, Time: )","VH22-0044","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,190,9.6875,3.1,1,16,4,1,190,2,5,0,1,21.72472081,5,4,25,9.6875,2.10458232846875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0046_239",1,239,12,10,"test"," (Operator: lizbethpino, Time: )","VH22-0046","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,130,29.375,9.4,3,39,4,3,220,4,2,1,1,24,3,4,25,29.375,7.05
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0049_57",1,57,7,3,"test"," (Operator: lizbethpino, Time: )","VH22-0049","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,130,14.671875,4.695,2,25,4,3,175,4,3,0,1,26.58399061,2,4,25,14.671875,3.90036987231094
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0055_180",1,180,21,8,"test"," (Operator: lizbethpino, Time: )","VH22-0055","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,265,23.65625,7.57,2,35,4,1,265,2,2,0,1,22.2,3,4,25,23.65625,5.2516875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0056_285",1,285,16,12,"test"," (Operator: lizbethpino, Time: )","VH22-0056","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1.25,150,56.5625,18.1,3,48,4,1,250,4,1,0,1,19.5,2,4,25,56.5625,11.0296875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0057_93",1,93,8,4,"test"," (Operator: lizbethpino, Time: )","VH22-0057","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,24.25,7.76,3,42,4,1,175,4,2,0,1,25.39239913,2,4,25,24.25,6.157656789025
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0061_167",1,167,17,7,"test"," (Operator: lizbethpino, Time: )","VH22-0061","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,15.625,5,3,30,4,1,150,4,2,0,1,19.73761506,2,4,25,15.625,3.084002353125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0063_87",1,87,14,4,"test"," (Operator: lizbethpino, Time: )","VH22-0063","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,255,54.28125,17.37,4,39,4,1,255,4,2,0,1,21.8,3,4,25,54.28125,11.8333125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0066_185",1,185,16,8,"test"," (Operator: lizbethpino, Time: )","VH22-0066","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,125,12.3125,3.94,2,27,4,1,125,3,2,0,1,23.55738462,3,4,25,12.3125,2.9005029813375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0067_225",1,225,25,9,"test"," (Operator: lizbethpino, Time: )","VH22-0067","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,4.484375,1.435,1,12,4,1,225,1,4,0,1,14.98836735,2,4,25,4.484375,0.672134598351563
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0068_211",1,211,11,9,"test"," (Operator: lizbethpino, Time: )","VH22-0068","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,175,23.953125,7.665,2,34,4,1,225,4,2,0,1,25.5,2,4,25,23.953125,6.108046875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0070_75",1,75,25,3,"test"," (Operator: lizbethpino, Time: )","VH22-0070","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,255,50.40625,16.13,3,49,4,1,255,4,2,0,1,22.32127461,3,4,25,50.40625,11.2513174831031
